symbol,variant,side,sweep_time,entry_time,exit_time,outcome,pnl,r_multiple,fees,known_at,regime,score,bull_votes,bear_votes,positive_1h_pct,positive_4h_pct,positive_24h_pct,median_1h_pct,median_4h_pct,median_24h_pct
SPELLUSDT,15m_d3_e24,long,2026-07-08 14:30:00+00:00,2026-07-08 15:30:00+00:00,2026-07-08 16:00:00+00:00,stop,-19.843290539956065,-1.0363502495883423,0.3808820288680912,2026-07-08 15:30:00+00:00,BEARISH,-6,0,6,15.957446808510639,35.1063829787234,9.574468085106384,-0.8995563184229782,-0.2871283595527796,-4.41941604945828
GUSDT,15m_d3_e24,short,2026-07-08 14:30:00+00:00,2026-07-08 15:45:00+00:00,2026-07-08 16:00:00+00:00,stop,-20.254598790595537,-1.0694209099139842,0.7160039863704758,2026-07-08 15:45:00+00:00,BEARISH,-6,0,6,20.212765957446805,17.02127659574468,9.574468085106384,-0.662077155546642,-1.0335673737202677,-4.558082264389207
ETCUSDT,15m_d3_e24,short,2026-07-08 15:00:00+00:00,2026-07-08 16:00:00+00:00,2026-07-08 17:00:00+00:00,stop,-21.57489552824646,-1.167411895699512,1.686627597017743,2026-07-08 16:00:00+00:00,BEARISH,-6,0,6,21.27659574468085,21.27659574468085,8.51063829787234,-0.7221439234880223,-1.135919377417377,-4.775990391712764
ASTERUSDT,15m_d3_e24,short,2026-07-08 15:00:00+00:00,2026-07-08 16:00:00+00:00,2026-07-08 17:30:00+00:00,stop,-21.783466320362912,-1.1846496046392254,1.85107510367556,2026-07-08 16:00:00+00:00,BEARISH,-6,0,6,21.27659574468085,21.27659574468085,8.51063829787234,-0.7221439234880223,-1.135919377417377,-4.775990391712764
ZILUSDT,15m_d3_e24,short,2026-07-08 14:15:00+00:00,2026-07-08 16:00:00+00:00,2026-07-08 16:45:00+00:00,stop,-22.124417766314952,-1.1416015965233406,1.4958036947446076,2026-07-08 16:00:00+00:00,BEARISH,-6,0,6,21.27659574468085,21.27659574468085,8.51063829787234,-0.7221439234880223,-1.135919377417377,-4.775990391712764
ADAUSDT,15m_d3_e24,long,2026-07-08 15:15:00+00:00,2026-07-08 16:15:00+00:00,2026-07-11 15:00:00+00:00,target,33.15558759700305,1.9756700345754896,0.4083041630166437,2026-07-08 16:15:00+00:00,NEUTRAL,-2,2,4,60.63829787234043,25.53191489361702,8.51063829787234,0.14389047158641644,-0.8279670565085717,-4.384969282351204
WETUSDT,15m_d3_e24,short,2026-07-08 15:00:00+00:00,2026-07-08 16:45:00+00:00,2026-07-08 19:30:00+00:00,stop,-21.135373647859637,-1.0753256475011996,0.8063514062175051,2026-07-08 16:45:00+00:00,NEUTRAL,-2,2,4,77.6595744680851,39.361702127659576,8.51063829787234,0.6679589909922123,-0.284547575836136,-4.311283322437709
RESOLVUSDT,15m_d3_e24,short,2026-07-08 15:15:00+00:00,2026-07-08 16:45:00+00:00,2026-07-08 17:15:00+00:00,stop,-26.51194564709021,-1.0845977010482133,1.1264764438283486,2026-07-08 16:45:00+00:00,NEUTRAL,-2,2,4,77.6595744680851,39.361702127659576,8.51063829787234,0.6679589909922123,-0.284547575836136,-4.311283322437709
HOMEUSDT,1h_d3_e24,short,2026-07-08 12:00:00+00:00,2026-07-08 17:00:00+00:00,2026-07-08 19:00:00+00:00,stop,-20.81929321182648,-1.03576347608615,0.3908027909493678,2026-07-08 17:00:00+00:00,NEUTRAL,2,4,2,86.17021276595744,57.446808510638306,9.574468085106384,0.7950826519456666,0.24784354636423478,-3.9764861032499823
OGNUSDT,1h_d3_e24,short,2026-07-08 07:00:00+00:00,2026-07-08 17:00:00+00:00,2026-07-08 19:00:00+00:00,stop,-23.475082217460717,-1.066659478905546,0.7988421316072711,2026-07-08 17:00:00+00:00,NEUTRAL,2,4,2,86.17021276595744,57.446808510638306,9.574468085106384,0.7950826519456666,0.24784354636423478,-3.9764861032499823
KAVAUSDT,1h_d3_e24,long,2026-07-08 13:00:00+00:00,2026-07-08 17:00:00+00:00,2026-07-08 18:00:00+00:00,stop,-22.47550371791233,-1.2082376665295986,2.1137887587314057,2026-07-08 17:00:00+00:00,NEUTRAL,2,4,2,86.17021276595744,57.446808510638306,9.574468085106384,0.7950826519456666,0.24784354636423478,-3.9764861032499823
ARKMUSDT,15m_d3_e24,long,2026-07-08 16:30:00+00:00,2026-07-08 17:45:00+00:00,2026-07-10 01:45:00+00:00,target,36.30554393809517,1.9751853473093677,0.456113885613605,2026-07-08 17:45:00+00:00,NEUTRAL,1,3,2,72.3404255319149,50.0,11.702127659574469,0.24801903307877238,0.010895619960782366,-3.651199389131005
PEPEUSDT,15m_d4_e24,long,2026-07-08 15:45:00+00:00,2026-07-08 17:45:00+00:00,2026-07-09 06:00:00+00:00,target,39.81209414957231,1.967096240696354,0.6659397421286786,2026-07-08 17:45:00+00:00,NEUTRAL,1,3,2,72.3404255319149,50.0,11.702127659574469,0.24801903307877238,0.010895619960782366,-3.651199389131005
KAVAUSDT,15m_d4_e24,long,2026-07-08 15:15:00+00:00,2026-07-08 17:45:00+00:00,2026-07-08 19:00:00+00:00,stop,-21.894565285882425,-1.177185501485397,1.7985002869193192,2026-07-08 17:45:00+00:00,NEUTRAL,1,3,2,72.3404255319149,50.0,11.702127659574469,0.24801903307877238,0.010895619960782366,-3.651199389131005
YGGUSDT,15m_d3_e24,long,2026-07-08 16:30:00+00:00,2026-07-08 17:45:00+00:00,2026-07-09 06:15:00+00:00,target,31.72723339061061,1.9707651612025572,0.4706499647565076,2026-07-08 17:45:00+00:00,NEUTRAL,1,3,2,72.3404255319149,50.0,11.702127659574469,0.24801903307877238,0.010895619960782366,-3.651199389131005
AEROUSDT,15m_d3_e24,long,2026-07-08 16:30:00+00:00,2026-07-08 17:45:00+00:00,2026-07-09 07:45:00+00:00,target,41.81961770837811,1.9824574723624948,0.3700567652353544,2026-07-08 17:45:00+00:00,NEUTRAL,1,3,2,72.3404255319149,50.0,11.702127659574469,0.24801903307877238,0.010895619960782366,-3.651199389131005
CGPTUSDT,15m_d3_e24,long,2026-07-08 16:00:00+00:00,2026-07-08 17:45:00+00:00,2026-07-08 19:00:00+00:00,target,36.862468943565645,1.860476027660397,2.764452764123626,2026-07-08 17:45:00+00:00,NEUTRAL,1,3,2,72.3404255319149,50.0,11.702127659574469,0.24801903307877238,0.010895619960782366,-3.651199389131005
KAVAUSDT,15m_d3_e24,long,2026-07-08 15:30:00+00:00,2026-07-08 17:45:00+00:00,2026-07-08 19:00:00+00:00,stop,-17.690504844693493,-1.177185501485397,1.4531632678472954,2026-07-08 17:45:00+00:00,NEUTRAL,1,3,2,72.3404255319149,50.0,11.702127659574469,0.24801903307877238,0.010895619960782366,-3.651199389131005
HOMEUSDT,15m_d3_e24,short,2026-07-08 11:45:00+00:00,2026-07-08 18:00:00+00:00,2026-07-08 19:15:00+00:00,stop,-26.414647917255856,-1.0517032956296533,0.7067267734910674,2026-07-08 18:00:00+00:00,BEARISH,-6,0,6,26.595744680851062,39.361702127659576,10.638297872340425,-0.21570695255197503,-0.13973572613634744,-3.9987431809554383
SOLUSDT,15m_d3_e24,long,2026-07-08 16:00:00+00:00,2026-07-08 18:30:00+00:00,2026-07-09 01:00:00+00:00,target,30.21243897925344,1.9603286899387573,0.6114112600626094,2026-07-08 18:30:00+00:00,BEARISH,-6,0,6,22.340425531914892,40.42553191489361,11.702127659574469,-0.38807463380238216,-0.27768733005771873,-3.2701657865828127
ATOMUSDT,15m_d3_e24,long,2026-07-08 16:30:00+00:00,2026-07-08 18:30:00+00:00,2026-07-09 00:00:00+00:00,target,54.03600781155743,1.9426772239249723,1.594446024086389,2026-07-08 18:30:00+00:00,BEARISH,-6,0,6,22.340425531914892,40.42553191489361,11.702127659574469,-0.38807463380238216,-0.27768733005771873,-3.2701657865828127
SOLUSDT,15m_d4_e24,long,2026-07-08 15:45:00+00:00,2026-07-08 18:30:00+00:00,2026-07-09 01:00:00+00:00,target,38.90325498740242,1.9603286899387573,0.7872879170304068,2026-07-08 18:30:00+00:00,BEARISH,-6,0,6,22.340425531914892,40.42553191489361,11.702127659574469,-0.38807463380238216,-0.27768733005771873,-3.2701657865828127
ZILUSDT,15m_d4_e24,long,2026-07-08 15:45:00+00:00,2026-07-08 18:45:00+00:00,2026-07-09 00:00:00+00:00,target,42.31786121698759,1.9332013714878775,1.4622248528023134,2026-07-08 18:45:00+00:00,BEARISH,-6,0,6,20.212765957446805,40.42553191489361,10.638297872340425,-0.4268557422449193,-0.23485858177944574,-3.793621354474591
LTCUSDT,15m_d3_e24,long,2026-07-08 15:45:00+00:00,2026-07-08 19:00:00+00:00,2026-07-09 01:00:00+00:00,target,50.18553465083836,1.940957699857849,1.5266017388560955,2026-07-08 19:00:00+00:00,NEUTRAL,-2,1,3,52.12765957446809,45.744680851063826,14.893617021276595,0.019342545023981472,-0.16452776809230962,-2.933830792300646
GUSDT,15m_d3_e24,long,2026-07-08 15:15:00+00:00,2026-07-08 19:15:00+00:00,2026-07-08 19:45:00+00:00,stop,-22.230898498767356,-1.1994211175084926,2.0170340305521046,2026-07-08 19:15:00+00:00,NEUTRAL,-2,2,4,35.1063829787234,64.8936170212766,19.148936170212767,-0.1141295082221272,0.3654106014386538,-2.6927494376420444
DEXEUSDT,15m_d3_e24,short,2026-07-08 17:00:00+00:00,2026-07-08 19:45:00+00:00,2026-07-08 22:45:00+00:00,stop,-19.073881633901426,-1.136725771146623,1.250458400152127,2026-07-08 19:45:00+00:00,NEUTRAL,2,4,2,64.8936170212766,78.72340425531915,19.148936170212767,0.24606080811704345,0.6341873681184884,-2.920144131560698
BEATUSDT,15m_d4_e24,long,2026-07-08 17:45:00+00:00,2026-07-08 19:45:00+00:00,2026-07-08 20:45:00+00:00,target,34.7183510142581,1.9786384728047,0.3748218836136272,2026-07-08 19:45:00+00:00,NEUTRAL,2,4,2,64.8936170212766,78.72340425531915,19.148936170212767,0.24606080811704345,0.6341873681184884,-2.920144131560698
BEATUSDT,15m_d3_e24,long,2026-07-08 18:00:00+00:00,2026-07-08 19:45:00+00:00,2026-07-08 20:45:00+00:00,target,34.67438306165605,1.9786384728047,0.3743472023476257,2026-07-08 19:45:00+00:00,NEUTRAL,2,4,2,64.8936170212766,78.72340425531915,19.148936170212767,0.24606080811704345,0.6341873681184884,-2.920144131560698
SKYUSDT,1h_d4_e24,short,2026-07-07 17:00:00+00:00,2026-07-08 20:00:00+00:00,2026-07-09 07:00:00+00:00,stop,-21.212456817187125,-1.0529952422247688,0.5810437293131254,2026-07-08 20:00:00+00:00,NEUTRAL,0,2,2,46.808510638297875,77.6595744680851,17.02127659574468,0.0,0.6524917828664933,-2.8953667521417703
DOGEUSDT,15m_d3_e24,long,2026-07-08 19:00:00+00:00,2026-07-08 20:00:00+00:00,2026-07-08 21:00:00+00:00,stop,-21.138897184391052,-1.2878389886482065,2.57776620018302,2026-07-08 20:00:00+00:00,NEUTRAL,0,2,2,46.808510638297875,77.6595744680851,17.02127659574468,0.0,0.6524917828664933,-2.8953667521417703
SQDUSDT,1h_d4_e24,long,2026-07-08 13:00:00+00:00,2026-07-08 20:00:00+00:00,2026-07-09 12:00:00+00:00,target,36.339349765616106,1.9826321287666533,0.318332956616306,2026-07-08 20:00:00+00:00,NEUTRAL,0,2,2,46.808510638297875,77.6595744680851,17.02127659574468,0.0,0.6524917828664933,-2.8953667521417703
龙虾USDT,15m_d4_e24,short,2026-07-08 14:45:00+00:00,2026-07-08 20:00:00+00:00,2026-07-08 20:45:00+00:00,target,42.52775965113532,1.978615918075181,0.4596228546182812,2026-07-08 20:00:00+00:00,NEUTRAL,0,2,2,46.808510638297875,77.6595744680851,17.02127659574468,0.0,0.6524917828664933,-2.8953667521417703
TNSRUSDT,15m_d4_e24,short,2026-07-08 18:15:00+00:00,2026-07-08 20:00:00+00:00,2026-07-08 22:30:00+00:00,stop,-23.988166853185124,-1.1230655554113222,1.4325832235434075,2026-07-08 20:00:00+00:00,NEUTRAL,0,2,2,46.808510638297875,77.6595744680851,17.02127659574468,0.0,0.6524917828664933,-2.8953667521417703
SQDUSDT,1h_d3_e24,long,2026-07-08 14:00:00+00:00,2026-07-08 20:00:00+00:00,2026-07-09 12:00:00+00:00,target,41.78557439374765,1.982632128766653,0.3660419222266395,2026-07-08 20:00:00+00:00,NEUTRAL,0,2,2,46.808510638297875,77.6595744680851,17.02127659574468,0.0,0.6524917828664933,-2.8953667521417703
龙虾USDT,15m_d3_e24,short,2026-07-08 15:00:00+00:00,2026-07-08 20:00:00+00:00,2026-07-08 20:45:00+00:00,target,41.8795388248057,1.9786159180751808,0.4526171456633613,2026-07-08 20:00:00+00:00,NEUTRAL,0,2,2,46.808510638297875,77.6595744680851,17.02127659574468,0.0,0.6524917828664933,-2.8953667521417703
JASMYUSDT,15m_d3_e24,long,2026-07-08 15:00:00+00:00,2026-07-08 20:45:00+00:00,2026-07-08 22:00:00+00:00,target,26.53973331214852,1.943539875631559,0.7709832261724193,2026-07-08 20:45:00+00:00,BEARISH,-5,0,5,28.723404255319153,48.93617021276596,15.957446808510639,-0.12007204803458627,-0.046548454483202883,-2.729622453679453
1MBABYDOGEUSDT,15m_d3_e24,long,2026-07-08 16:00:00+00:00,2026-07-08 21:00:00+00:00,2026-07-08 22:30:00+00:00,target,38.72088334166534,1.9161386183140328,1.6946512878020874,2026-07-08 21:00:00+00:00,BEARISH,-6,0,6,27.659574468085108,32.97872340425532,15.957446808510639,-0.24090385375521994,-0.48656959775318365,-2.8560990706260228
ICPUSDT,15m_d3_e24,long,2026-07-08 18:45:00+00:00,2026-07-08 21:00:00+00:00,2026-07-08 21:30:00+00:00,target,28.965861116446693,1.839523982398231,2.526917878131256,2026-07-08 21:00:00+00:00,BEARISH,-6,0,6,27.659574468085108,32.97872340425532,15.957446808510639,-0.24090385375521994,-0.48656959775318365,-2.8560990706260228
ALLOUSDT,15m_d3_e24,long,2026-07-08 19:45:00+00:00,2026-07-08 21:00:00+00:00,2026-07-09 07:00:00+00:00,stop,-23.446574814840584,-1.0557480283487244,0.6767156506230353,2026-07-08 21:00:00+00:00,BEARISH,-6,0,6,27.659574468085108,32.97872340425532,15.957446808510639,-0.24090385375521994,-0.48656959775318365,-2.8560990706260228
OPGUSDT,15m_d3_e24,long,2026-07-08 18:30:00+00:00,2026-07-08 21:00:00+00:00,2026-07-08 21:15:00+00:00,target,49.6563566782548,1.9225991825613091,1.9990867741885932,2026-07-08 21:00:00+00:00,BEARISH,-6,0,6,27.659574468085108,32.97872340425532,15.957446808510639,-0.24090385375521994,-0.48656959775318365,-2.8560990706260228
LAUSDT,15m_d4_e24,short,2026-07-08 20:00:00+00:00,2026-07-08 21:15:00+00:00,2026-07-08 23:45:00+00:00,stop,-18.8463189943998,-1.0682514092777708,0.6556943365967048,2026-07-08 21:15:00+00:00,BEARISH,-6,0,6,18.085106382978726,23.404255319148938,13.829787234042554,-0.4149424738991103,-0.5293722730721762,-3.124613642706536
DOGEUSDT,15m_d4_e24,short,2026-07-08 20:00:00+00:00,2026-07-08 21:30:00+00:00,2026-07-08 22:00:00+00:00,stop,-24.17513730305118,-1.252663757759016,2.658857905860272,2026-07-08 21:30:00+00:00,BEARISH,-6,0,6,13.829787234042554,18.085106382978726,18.085106382978726,-0.3482843470240693,-0.6823774664405868,-2.7441795145042027
WIFUSDT,15m_d4_e24,short,2026-07-08 20:00:00+00:00,2026-07-08 21:30:00+00:00,2026-07-08 23:15:00+00:00,stop,-28.6330490762528,-1.1972580083409257,2.57200536959789,2026-07-08 21:30:00+00:00,BEARISH,-6,0,6,13.829787234042554,18.085106382978726,18.085106382978726,-0.3482843470240693,-0.6823774664405868,-2.7441795145042027
AAVEUSDT,15m_d4_e24,short,2026-07-08 19:30:00+00:00,2026-07-08 21:30:00+00:00,2026-07-09 01:00:00+00:00,stop,-28.83399340658396,-1.1668698714326549,2.24785113661438,2026-07-08 21:30:00+00:00,BEARISH,-6,0,6,13.829787234042554,18.085106382978726,18.085106382978726,-0.3482843470240693,-0.6823774664405868,-2.7441795145042027
AKTUSDT,15m_d4_e24,short,2026-07-08 20:00:00+00:00,2026-07-08 21:45:00+00:00,2026-07-09 01:00:00+00:00,stop,-21.451873466526603,-1.090956014414331,0.9743723368070508,2026-07-08 21:45:00+00:00,BEARISH,-6,0,6,36.17021276595745,27.659574468085108,22.340425531914892,-0.07933341382220793,-0.34351964678913105,-2.2956510338536793
KAVAUSDT,1h_d3_e24,short,2026-07-08 17:00:00+00:00,2026-07-08 22:00:00+00:00,2026-07-09 01:00:00+00:00,stop,-25.37629204091639,-1.3979595328025882,3.939750000083556,2026-07-08 22:00:00+00:00,NEUTRAL,1,3,2,63.829787234042556,51.06382978723404,22.340425531914892,0.18035120728285836,0.022597960225168023,-2.132235158282186
龙虾USDT,15m_d3_e24,short,2026-07-08 20:15:00+00:00,2026-07-08 22:00:00+00:00,2026-07-09 19:15:00+00:00,stop,-23.030693826440118,-1.046675173846268,0.5587910148452722,2026-07-08 22:00:00+00:00,NEUTRAL,1,3,2,63.829787234042556,51.06382978723404,22.340425531914892,0.18035120728285836,0.022597960225168023,-2.132235158282186
龙虾USDT,15m_d4_e24,short,2026-07-08 20:00:00+00:00,2026-07-08 22:00:00+00:00,2026-07-09 19:15:00+00:00,stop,-23.38716803322572,-1.0466751738462678,0.5674401065867989,2026-07-08 22:00:00+00:00,NEUTRAL,1,3,2,63.829787234042556,51.06382978723404,22.340425531914892,0.18035120728285836,0.022597960225168023,-2.132235158282186
GUSDT,1h_d3_e24,short,2026-07-08 17:00:00+00:00,2026-07-08 22:00:00+00:00,2026-07-09 07:00:00+00:00,target,32.96369897264762,1.9762216576382636,0.3966266216399887,2026-07-08 22:00:00+00:00,NEUTRAL,1,3,2,63.829787234042556,51.06382978723404,22.340425531914892,0.18035120728285836,0.022597960225168023,-2.132235158282186
GUSDT,15m_d3_e24,short,2026-07-08 17:00:00+00:00,2026-07-08 22:30:00+00:00,2026-07-09 00:15:00+00:00,stop,-20.488781739578272,-1.1325981341620923,1.30737697008681,2026-07-08 22:30:00+00:00,NEUTRAL,2,4,2,78.72340425531915,60.63829787234043,23.404255319148938,0.4648921983519516,0.19894991377574778,-1.77356870659246
SUIUSDT,15m_d3_e24,long,2026-07-08 21:00:00+00:00,2026-07-08 23:00:00+00:00,2026-07-09 01:00:00+00:00,target,34.203488216898506,1.943036797505795,1.002729453095463,2026-07-08 23:00:00+00:00,NEUTRAL,2,4,2,71.27659574468085,62.76595744680851,21.27659574468085,0.2584269555744978,0.2556202600216717,-2.057393334725721
BUSDT,15m_d3_e24,short,2026-07-08 22:15:00+00:00,2026-07-09 00:00:00+00:00,2026-07-09 01:00:00+00:00,target,35.28522686972374,1.9480502138579971,0.940971632463176,2026-07-09 00:00:00+00:00,NEUTRAL,2,4,2,67.02127659574468,73.40425531914893,22.340425531914892,0.13149664832905472,0.4151047372855654,-1.7398658916878418
BUSDT,15m_d4_e24,short,2026-07-08 22:00:00+00:00,2026-07-09 00:00:00+00:00,2026-07-09 01:00:00+00:00,target,37.85182809557988,1.9480502138579971,1.0094166775890754,2026-07-09 00:00:00+00:00,NEUTRAL,2,4,2,67.02127659574468,73.40425531914893,22.340425531914892,0.13149664832905472,0.4151047372855654,-1.7398658916878418
AAVEUSDT,15m_d3_e24,long,2026-07-08 21:15:00+00:00,2026-07-09 00:30:00+00:00,2026-07-09 01:00:00+00:00,target,41.451664828360606,1.9130150071603704,1.8848115434482828,2026-07-09 00:30:00+00:00,NEUTRAL,2,4,2,55.319148936170215,67.02127659574468,20.212765957446805,0.06489245718765968,0.3469801142320539,-2.115091334259672
TRUMPUSDT,15m_d3_e24,long,2026-07-08 21:15:00+00:00,2026-07-09 00:45:00+00:00,2026-07-09 01:00:00+00:00,target,35.69723796530307,1.8738960991038436,2.40224682723652,2026-07-09 00:45:00+00:00,NEUTRAL,-1,2,3,42.5531914893617,63.829787234042556,20.212765957446805,0.0,0.2942799179315059,-2.4619509953110077
JSTUSDT,1h_d3_e24,long,2026-07-08 02:00:00+00:00,2026-07-09 01:00:00+00:00,2026-07-09 02:00:00+00:00,target,41.04412859403775,1.944429671024049,1.1730101440494356,2026-07-09 01:00:00+00:00,NEUTRAL,-2,2,4,23.404255319148938,70.2127659574468,20.212765957446805,-0.23805093527812238,0.3396323538591761,-2.5445788921894197
HYPEUSDT,1h_d3_e24,long,2026-07-08 21:00:00+00:00,2026-07-09 01:00:00+00:00,2026-07-09 19:00:00+00:00,stop,-19.345885493001447,-1.109825454517118,1.045239135353094,2026-07-09 01:00:00+00:00,NEUTRAL,-2,2,4,23.404255319148938,70.2127659574468,20.212765957446805,-0.23805093527812238,0.3396323538591761,-2.5445788921894197
OPGUSDT,15m_d3_e24,short,2026-07-09 00:00:00+00:00,2026-07-09 01:00:00+00:00,2026-07-09 17:15:00+00:00,stop,-28.21988998045469,-1.052162447504244,0.7614150678165345,2026-07-09 01:00:00+00:00,NEUTRAL,-2,2,4,23.404255319148938,70.2127659574468,20.212765957446805,-0.23805093527812238,0.3396323538591761,-2.5445788921894197
BROCCOLIUSDT,1h_d4_e24,short,2026-07-08 13:00:00+00:00,2026-07-09 01:00:00+00:00,2026-07-10 01:00:00+00:00,stop,-21.94924355330544,-1.058817600068755,0.6637654957502175,2026-07-09 01:00:00+00:00,NEUTRAL,-2,2,4,23.404255319148938,70.2127659574468,20.212765957446805,-0.23805093527812238,0.3396323538591761,-2.5445788921894197
TRBUSDT,15m_d3_e24,short,2026-07-09 00:00:00+00:00,2026-07-09 01:00:00+00:00,2026-07-09 02:45:00+00:00,target,38.14804226487745,1.9729840888627963,0.5223580492634589,2026-07-09 01:00:00+00:00,NEUTRAL,-2,2,4,23.404255319148938,70.2127659574468,20.212765957446805,-0.23805093527812238,0.3396323538591761,-2.5445788921894197
HOMEUSDT,15m_d4_e24,short,2026-07-09 00:00:00+00:00,2026-07-09 01:15:00+00:00,2026-07-09 03:30:00+00:00,stop,-24.79641645407358,-1.0652889474077722,0.8274881221267045,2026-07-09 01:15:00+00:00,NEUTRAL,2,4,2,80.85106382978722,85.1063829787234,21.27659574468085,0.3650661343168271,1.1837489333459739,-1.733780122875761
UAIUSDT,15m_d4_e24,long,2026-07-09 00:00:00+00:00,2026-07-09 01:30:00+00:00,2026-07-09 01:45:00+00:00,stop,-27.457750033742748,-1.136186166034493,1.7965178989583368,2026-07-09 01:30:00+00:00,NEUTRAL,2,4,2,79.7872340425532,85.1063829787234,23.404255319148938,0.4749843577032342,1.0549054829812055,-1.7042596488489714
HYPEUSDT,15m_d4_e24,long,2026-07-09 00:00:00+00:00,2026-07-09 01:30:00+00:00,2026-07-09 01:45:00+00:00,stop,-17.961221179796777,-1.1982842399594216,1.6218942192839052,2026-07-09 01:30:00+00:00,NEUTRAL,2,4,2,79.7872340425532,85.1063829787234,23.404255319148938,0.4749843577032342,1.0549054829812055,-1.7042596488489714
HYPEUSDT,15m_d3_e24,long,2026-07-09 00:15:00+00:00,2026-07-09 01:30:00+00:00,2026-07-09 01:45:00+00:00,stop,-25.35223662322636,-1.1982842399594216,2.289301245918613,2026-07-09 01:30:00+00:00,NEUTRAL,2,4,2,79.7872340425532,85.1063829787234,23.404255319148938,0.4749843577032342,1.0549054829812055,-1.7042596488489714
ADAUSDT,15m_d4_e24,long,2026-07-08 21:15:00+00:00,2026-07-09 01:45:00+00:00,2026-07-09 04:45:00+00:00,target,35.2739302106056,1.948987604315081,0.923252503649444,2026-07-09 01:45:00+00:00,NEUTRAL,2,4,2,68.08510638297872,68.08510638297872,28.723404255319153,0.16735429314532757,0.4852580937316331,-0.9834154118338323
XRPUSDT,15m_d3_e24,short,2026-07-09 01:00:00+00:00,2026-07-09 02:00:00+00:00,2026-07-09 05:45:00+00:00,stop,-16.889349748650492,-1.1010623350729205,0.8446671996857404,2026-07-09 02:00:00+00:00,NEUTRAL,1,3,2,51.06382978723404,58.51063829787234,26.595744680851062,0.011778044149368672,0.1460813543569861,-1.0405335992264952
DOGEUSDT,15m_d3_e24,short,2026-07-09 01:00:00+00:00,2026-07-09 02:00:00+00:00,2026-07-09 06:15:00+00:00,stop,-17.601551299027587,-1.1006843614503854,0.8772905074733872,2026-07-09 02:00:00+00:00,NEUTRAL,1,3,2,51.06382978723404,58.51063829787234,26.595744680851062,0.011778044149368672,0.1460813543569861,-1.0405335992264952
XVSUSDT,1h_d3_e24,short,2026-07-08 22:00:00+00:00,2026-07-09 02:00:00+00:00,2026-07-10 11:00:00+00:00,stop,-20.14959956596092,-1.093714685327151,0.9406393703329904,2026-07-09 02:00:00+00:00,NEUTRAL,1,3,2,51.06382978723404,58.51063829787234,26.595744680851062,0.011778044149368672,0.1460813543569861,-1.0405335992264952
BNBUSDT,15m_d3_e24,short,2026-07-09 01:00:00+00:00,2026-07-09 02:00:00+00:00,2026-07-09 05:45:00+00:00,stop,-15.10505019085078,-1.1390512591490605,1.005069198203093,2026-07-09 02:00:00+00:00,NEUTRAL,1,3,2,51.06382978723404,58.51063829787234,26.595744680851062,0.011778044149368672,0.1460813543569861,-1.0405335992264952
ALCHUSDT,15m_d3_e24,short,2026-07-09 01:00:00+00:00,2026-07-09 02:00:00+00:00,2026-07-09 17:30:00+00:00,stop,-20.30713084182016,-1.0384855927447931,0.4092290940638352,2026-07-09 02:00:00+00:00,NEUTRAL,1,3,2,51.06382978723404,58.51063829787234,26.595744680851062,0.011778044149368672,0.1460813543569861,-1.0405335992264952
LTCUSDT,1h_d3_e24,long,2026-07-08 21:00:00+00:00,2026-07-09 02:00:00+00:00,2026-07-09 05:00:00+00:00,target,35.59396327934553,1.947828278493084,0.953368610591302,2026-07-09 02:00:00+00:00,NEUTRAL,1,3,2,51.06382978723404,58.51063829787234,26.595744680851062,0.011778044149368672,0.1460813543569861,-1.0405335992264952
SOLUSDT,15m_d3_e24,short,2026-07-09 01:00:00+00:00,2026-07-09 02:00:00+00:00,2026-07-10 01:45:00+00:00,stop,-17.19604273254165,-1.0736673340787288,0.6425827057412998,2026-07-09 02:00:00+00:00,NEUTRAL,1,3,2,51.06382978723404,58.51063829787234,26.595744680851062,0.011778044149368672,0.1460813543569861,-1.0405335992264952
HYPERUSDT,15m_d3_e24,long,2026-07-09 01:00:00+00:00,2026-07-09 02:00:00+00:00,2026-07-09 02:30:00+00:00,stop,-41.99203366709264,-1.4264221251007188,6.8481052212870965,2026-07-09 02:00:00+00:00,NEUTRAL,1,3,2,51.06382978723404,58.51063829787234,26.595744680851062,0.011778044149368672,0.1460813543569861,-1.0405335992264952
SUIUSDT,15m_d3_e24,short,2026-07-09 01:00:00+00:00,2026-07-09 02:00:00+00:00,2026-07-09 03:30:00+00:00,stop,-19.64479491599209,-1.0742386973082068,0.739397591647744,2026-07-09 02:00:00+00:00,NEUTRAL,1,3,2,51.06382978723404,58.51063829787234,26.595744680851062,0.011778044149368672,0.1460813543569861,-1.0405335992264952
ETHUSDT,15m_d3_e24,short,2026-07-09 01:00:00+00:00,2026-07-09 02:00:00+00:00,2026-07-09 07:00:00+00:00,stop,-26.72570713091013,-1.0983537134852943,1.30394182753917,2026-07-09 02:00:00+00:00,NEUTRAL,1,3,2,51.06382978723404,58.51063829787234,26.595744680851062,0.011778044149368672,0.1460813543569861,-1.0405335992264952
ASTERUSDT,15m_d3_e24,short,2026-07-09 01:00:00+00:00,2026-07-09 02:00:00+00:00,2026-07-09 08:30:00+00:00,stop,-20.515420515995565,-1.1427650299829435,1.397003894346469,2026-07-09 02:00:00+00:00,NEUTRAL,1,3,2,51.06382978723404,58.51063829787234,26.595744680851062,0.011778044149368672,0.1460813543569861,-1.0405335992264952
